** WARNING! Editing this file can cause it to become unusable with the MapCHECK software.

3.04.01.00
Measured File
Sun Nuclear Corporation
1175 MapCHECK

Date:	02/14/08	Time:	07:52:50
Serial No:	5291133

Cal File:	None

Dose per Count:	0.0000000000
Dose Info:	None
Dose IDDC:	0

Time:	4434

Orientation:	0

Rows:	45
Cols:	45
CAX X:	23
CAX Y:	23

Background
Ycm	ROW	
11	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0008361204013	0	0	0	-0.0008361204013	0	0	0	0	0	0	0	-0.001672240803	0	0	0	0.0002787068004	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10.5	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
10	43	0	0	0	0	0	0	0	0	-0.0002787068004	0	0	0	-0.0002787068004	0	0	0	0.0005574136009	0	0	0	0.0005574136009	0	0.0002787068004	0	-0.0005574136009	0	0	0	-0.0005574136009	0	0	0	-0.0002787068004	0	0	0	0.0002787068004	0	0	0	0	0	0	0	0
9.5	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	41	0	0	0	0	-0.0002787068004	0	0.0002787068004	0	0	0	-0.001114827202	0	0	0	0.0002787068004	0	0	0	0.0005574136009	0	0	0	-0.0002787068004	0	0	0	0	0	0	0	-0.0002787068004	0	0	0	-0.0002787068004	0	0	0	0.0002787068004	0	0.0002787068004	0	0	0	0
8.5	40	0	0	0	0	0	0.0005574136009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0005574136009	0	0	0	0	0
8	39	0	0	0	0	0.0002787068004	0	-0.0002787068004	0	-0.0002787068004	0	0	0	0.0002787068004	0	0	0	-0.0005574136009	0	0	0	-0.0005574136009	0	0	0	-0.0005574136009	0	0	0	0	0	0	0	-0.0002787068004	0	0	0	0.0005574136009	0	-0.0005574136009	0	0	0	0	0	0
7.5	38	0	0	0	0	0	0	0	-0.0002787068004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0002787068004	0	0	0	0	0	0	0
7	37	0	0	0	0	0	0	0	0	0	0	0.0002787068004	0	0	0	0.0002787068004	0	0	0	-0.0008361204013	0	0	0	-0.0002787068004	0	0	0	0.0002787068004	0	0	0	-0.0002787068004	0	0	0	0.0002787068004	0	-0.0005574136009	0	0	0	0	0	0.0008361204013	0	0
6.5	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6	35	0	0	0	0	0.0002787068004	0	0	0	0	0	0.0002787068004	0	0.0002787068004	0	0	0	0	0	0	0	0.0002787068004	0	-0.0002787068004	0	0	0	0	0	0.0008361204013	0	0	0	0.0005574136009	0	-0.0002787068004	0	0.0002787068004	0	0	0	0.0005574136009	0	0	0	0.0005574136009
5.5	34	0	0	0	0	0	0	0	0	0	0	0	-0.0002787068004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5	33	0	0	0	0	0	0	0.0002787068004	0	0	0	-0.001114827202	0	-0.0002787068004	0	-0.0008361204013	0	-0.0002787068004	0	0.0005574136009	0	0	0	0	0	-0.0002787068004	0	0	0	-0.0002787068004	0	0.0005574136009	0	0.0008361204013	0	-0.0002787068004	0	0	0	0	0	0	0	-0.0005574136009	0	0
4.5	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0002787068004	0	0.0005574136009	0	-0.0005574136009	0	0.0002787068004	0	-0.0002787068004	0	-0.0008361204013	0	0	0	-0.0002787068004	0	0	0	0	0	0	0	0	0	0	0	0	0
4	31	-0.0002787068004	0	0	0	-0.0002787068004	0	0	0	-0.0002787068004	0	0	0	0.0005574136009	0	0.0002787068004	0	0.0005574136009	0	-0.0002787068004	0	0.0005574136009	0	-0.0005574136009	0	-0.0005574136009	0	-0.001114827202	0	0	0	-0.0002787068004	0	-0.0002787068004	0	0	0	0	0	0	0	0	0	0	0	-0.0002787068004
3.5	30	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.0008361204013	0	0.0002787068004	0	-0.0002787068004	0	-0.0002787068004	0	0	0	0.0002787068004	0	0.0005574136009	0	-0.0002787068004	0	-0.0002787068004	0	-0.0002787068004	0	0	0	0	0	0	0	0	0	0	0	0	0
